CustomerCD,PurchaseDate,Item,Amount,Number
Customer0000399,2020/8/19,Shortcake,580,3
Customer0000399,2020/3/7,Shortcake,580,1
Customer0000399,2020/3/19,Shortcake,580,1
Customer0000399,2020/7/17,Shortcake,580,2
Customer0000399,2020/7/17,Shortcake,580,2
Customer0000141,2019/11/15,Macaroons,530,2
Customer0000554,2019/10/21,Macaroons,530,2
Customer0003053,2020/5/22,cream puff,590,2
Customer0003075,2020/1/2,cream puff,590,1
Customer0003174,2020/5/1,cream puff,590,2
Customer0003313,2020/1/1,Eclair,420,2
Customer0003313,2020/4/8,Eclair,420,3
Customer0003313,2020/7/22,Eclair,420,3
Customer0000554,2020/1/2,Eclair,420,2
Customer0000554,2020/4/17,Eclair,420,3
Customer0003313,2020/6/18,Eclair,420,3
Customer0003579,2020/1/21,Eclair,420,1
Customer0003053,2020/5/29,Eclair,420,3
Customer0003174,2019/12/14,Macaroons,530,3
Customer0003174,2020/1/28,Macaroons,530,3
Customer0003075,2019/9/3,jelly,470,3
Customer0003075,2019/10/8,jelly,470,1
Customer0004396,2019/10/9,Pudding,390,3
Customer0004396,2019/10/14,Pudding,390,2
Customer0004474,2019/11/12,Pudding,390,2
Customer0004396,2019/12/19,Pudding,390,3
Customer0000554,2020/1/2,Pudding,390,1
Customer0004474,2020/1/17,Pudding,390,1
Customer0004779,2019/11/23,Pudding,390,2
Customer0004474,2019/11/12,Pudding,390,2
Customer0004474,2019/11/19,Pudding,390,2
Customer0005175,2020/4/27,Pudding,390,3
Customer0005371,2020/5/22,Pudding,390,1
Customer0003075,2019/9/12,Pudding,390,1
Customer0003313,2020/1/1,Pudding,390,2
Customer0003313,2020/8/5,Pudding,390,3
Customer0003579,2019/11/2,Pudding,390,1
Customer0003075,2020/1/30,Apple Pie,590,2
Customer0003313,2019/11/9,Apple Pie,590,3
Customer0006350,2019/9/6,Apple Pie,590,2
Customer0003174,2020/7/4,Apple Pie,590,2
Customer0006350,2019/9/6,Gateau chocolat,600,2
Customer0006350,2019/10/11,Gateau chocolat,600,3
Customer0006350,2019/12/11,Gateau chocolat,600,2
Customer0006350,2020/1/22,Gateau chocolat,600,2
Customer0006350,2019/11/8,Gateau chocolat,600,3
Customer0004474,2019/11/12,Chocolate cake,480,3
Customer0004474,2019/12/14,Chocolate cake,480,2
Customer0004474,2020/2/25,Chocolate cake,480,1
Customer0004474,2020/3/20,Chocolate cake,480,1
Customer0004474,2020/5/2,Chocolate cake,480,3
Customer0004474,2020/5/2,Chocolate cake,480,3
Customer0004474,2020/6/3,Chocolate cake,480,1
Customer0004474,2020/6/3,Chocolate cake,480,2
Customer0004474,2020/8/13,Chocolate cake,480,1
Customer0007119,2019/9/1,Chocolate cake,480,3
Customer0007119,2019/10/2,Chocolate cake,480,2
Customer0007119,2019/11/1,Chocolate cake,480,1
Customer0007119,2019/12/6,Chocolate cake,480,2
Customer0007119,2020/2/21,Chocolate cake,480,1
Customer0007119,2020/4/23,Chocolate cake,480,3
Customer0007119,2020/7/21,Chocolate cake,480,3
Customer0007119,2020/7/30,Chocolate cake,480,3
Customer0007119,2020/8/14,Chocolate cake,480,3
Customer0007119,2020/8/26,Chocolate cake,480,1
Customer0007119,2020/8/28,Chocolate cake,480,1
Customer0007356,2020/2/25,Chocolate cake,480,3
Customer0007356,2020/4/14,Chocolate cake,480,2
Customer0007356,2020/5/21,Chocolate cake,480,3
Customer0007356,2020/8/19,Chocolate cake,480,1
Customer0007540,2019/10/14,Chocolate cake,480,2
Customer0006350,2019/9/6,Chocolate cake,480,3
Customer0006350,2019/10/11,Chocolate cake,480,2
Customer0006350,2019/11/8,Chocolate cake,480,1
Customer0006350,2019/12/11,Chocolate cake,480,1
Customer0006350,2020/1/22,Chocolate cake,480,3
Customer0006350,2019/11/9,Shortcake,580,2
Customer0006350,2019/12/11,Shortcake,580,2
Customer0000141,2020/5/22,Shortcake,580,3
Customer0007119,2020/8/14,Shortcake,580,3
Customer0000141,2019/10/2,Shortcake,580,2
Customer0003174,2019/10/10,Shortcake,580,2
Customer0003174,2020/2/18,Shortcake,580,3
Customer0003579,2020/4/14,Shortcake,580,2
Customer0000141,2019/9/1,Shortcake,580,3
Customer0003174,2020/2/21,Shortcake,580,2
Customer0000141,2020/5/22,Shortcake,580,2
Customer0003174,2020/2/21,Shortcake,580,2
Customer0000141,2019/9/1,Shortcake,580,2
Customer0006350,2019/9/6,Shortcake,580,3
Customer0003174,2019/9/11,Shortcake,580,3
Customer0003313,2020/6/18,Shortcake,580,3
Customer0003053,2019/11/23,Shortcake,580,2
Customer0000554,2020/8/28,Shortcake,580,3
Customer0003313,2019/11/9,Shortcake,580,1
Customer0003313,2019/11/15,Shortcake,580,3
Customer0000554,2020/4/17,Shortcake,580,2
Customer0003053,2019/11/23,Shortcake,580,1
Customer0000141,2020/6/18,Shortcake,580,1
Customer0000141,2020/3/20,Shortcake,580,1
Customer0008866,2020/3/6,Shortcake,580,2
Customer0003174,2020/3/10,Shortcake,580,1
Customer0000141,2020/6/18,Shortcake,580,1
Customer0006350,2019/9/6,Shortcake,580,1
Customer0000141,2020/2/13,Shortcake,580,1
Customer0003053,2020/2/27,Shortcake,580,3
Customer0003053,2020/5/1,Shortcake,580,3
Customer0003053,2020/8/1,Shortcake,580,1
Customer0000141,2020/5/22,Shortcake,580,3
Customer0000141,2020/2/13,Shortcake,580,2
Customer0008866,2020/4/11,Shortcake,580,1
Customer0003174,2020/4/16,Shortcake,580,3
Customer0000554,2020/4/17,Shortcake,580,1
Customer0005371,2020/4/18,Shortcake,580,2
Customer0004474,2020/5/2,Shortcake,580,1
Customer0003579,2020/5/29,Shortcake,580,1
Customer0000554,2020/7/7,Shortcake,580,1
Customer0010000,2019/11/8,Shortcake,580,1
Customer0010005,2019/10/2,Shortcake,580,1
Customer0000141,2019/10/2,Shortcake,580,1
Customer0003053,2019/10/23,Shortcake,580,1
Customer0003174,2020/7/4,Shortcake,580,3
Customer0007356,2020/1/18,Shortcake,580,1
Customer0007356,2020/7/2,Shortcake,580,2
Customer0007356,2020/7/3,Shortcake,580,2
Customer0003174,2020/7/28,Shortcake,580,2
Customer0007119,2020/1/2,Shortcake,580,3
Customer0000554,2020/1/8,Shortcake,580,1
Customer0007119,2020/5/1,Shortcake,580,3
Customer0000554,2020/5/19,Shortcake,580,3
Customer0000554,2020/1/2,Shortcake,580,1
Customer0010005,2020/1/25,Shortcake,580,1
Customer0000554,2020/1/8,Shortcake,580,2
Customer0003174,2019/10/30,Shortcake,580,2
Customer0003174,2020/7/30,Shortcake,580,2
Customer0000554,2020/7/1,Shortcake,580,2
Customer0010005,2019/9/21,Shortcake,580,2
Customer0003174,2019/9/11,Shortcake,580,2
Customer0003075,2019/11/1,Shortcake,580,1
Customer0003174,2019/11/13,Shortcake,580,2
Customer0004474,2020/5/29,Shortcake,580,3
Customer0000141,2020/2/13,Shortcake,580,1
Customer0004474,2020/1/17,Shortcake,580,1
Customer0004474,2020/7/7,Shortcake,580,2
Customer0004474,2020/3/20,Shortcake,580,3
Customer0003174,2019/10/10,Shortcake,580,3
Customer0004474,2019/11/12,Shortcake,580,2
Customer0004474,2020/3/5,Shortcake,580,2
Customer0003075,2020/1/30,Shortcake,580,2
Customer0003075,2020/1/30,Shortcake,580,2
Customer0003075,2019/12/6,Shortcake,580,1
Customer0004474,2019/12/14,Shortcake,580,2
Customer0003075,2019/12/6,Shortcake,580,3
Customer0005371,2020/1/10,Shortcake,580,3
Customer0001089,2019/9/1,Rare cheesecake,380,1
Customer0001340,2019/11/23,Rare cheesecake,380,2
Customer0001597,2020/1/2,cream puff,590,2
Customer0002019,2020/3/4,Financier,530,1
Customer0002408,2020/2/21,Financier,530,1
Customer0002019,2020/1/2,Gateau chocolat,600,3
Customer0002019,2020/4/16,Gateau chocolat,600,3
Customer0002019,2020/3/21,Gateau chocolat,600,3
Customer0002019,2020/8/19,Rare cheesecake,380,2
Customer0002911,2020/7/1,Rare cheesecake,380,2
Customer0002019,2019/9/7,cream puff,590,3
Customer0002019,2020/1/30,cream puff,590,1
Customer0002019,2020/6/1,Eclair,420,3
Customer0002019,2020/3/31,Eclair,420,3
Customer0002019,2020/7/4,Eclair,420,3
Customer0003733,2019/10/22,Eclair,420,1
Customer0003733,2020/3/19,Eclair,420,2
Customer0002019,2020/5/1,Macaroons,530,2
Customer0004045,2019/10/30,Gateau chocolat,600,2
Customer0002911,2020/5/6,Gateau chocolat,600,3
Customer0004045,2019/10/30,Gateau chocolat,600,3
Customer0002911,2019/11/13,jelly,470,3
Customer0002911,2019/12/19,jelly,470,3
Customer0002911,2020/2/13,jelly,470,1
Customer0002911,2020/2/15,jelly,470,3
Customer0004241,2020/5/12,jelly,470,2
Customer0002019,2020/1/2,Pudding,390,2
Customer0004760,2019/11/14,Pudding,390,2
Customer0004824,2020/1/7,Pudding,390,3
Customer0003733,2019/9/17,Pudding,390,1
Customer0003733,2019/10/15,Pudding,390,3
Customer0003733,2019/11/5,Pudding,390,3
Customer0003733,2019/12/10,Pudding,390,2
Customer0003733,2020/1/8,Pudding,390,2
Customer0003733,2020/1/30,Pudding,390,1
Customer0003733,2020/3/3,Pudding,390,3
Customer0003733,2020/3/31,Pudding,390,1
Customer0003733,2020/6/24,Pudding,390,1
Customer0005244,2019/10/22,Pudding,390,1
Customer0004760,2019/11/14,Pudding,390,3
Customer0004760,2019/11/28,Pudding,390,3
Customer0004045,2019/10/30,Pudding,390,3
Customer0003733,2019/11/5,Pudding,390,3
Customer0003733,2020/1/30,Pudding,390,1
Customer0003733,2020/3/3,Pudding,390,3
Customer0003733,2020/5/5,Pudding,390,1
Customer0003733,2020/8/4,Pudding,390,1
Customer0005398,2019/9/25,Pudding,390,2
Customer0005398,2019/12/30,Pudding,390,1
Customer0005398,2020/6/17,Pudding,390,1
Customer0005463,2019/9/7,Pudding,390,1
Customer0005654,2019/9/6,Pudding,390,3
Customer0002019,2020/5/1,Pudding,390,3
Customer0002911,2020/7/1,Pudding,390,1
Customer0004045,2019/10/30,cookie,430,3
Customer0003733,2019/11/5,cookie,430,1
Customer0002019,2019/9/7,Apple Pie,590,3
Customer0002019,2020/1/2,Apple Pie,590,1
Customer0002019,2020/1/30,Apple Pie,590,1
Customer0002019,2020/3/14,Apple Pie,590,1
Customer0002019,2020/4/16,Apple Pie,590,3
Customer0002019,2020/5/1,Apple Pie,590,2
Customer0002019,2020/7/4,Apple Pie,590,3
Customer0004241,2020/8/21,Apple Pie,590,2
Customer0006673,2020/7/29,Apple Pie,590,2
Customer0005463,2020/5/1,Apple Pie,590,1
Customer0003733,2019/9/17,Chocolate cake,480,3
Customer0003733,2019/10/15,Chocolate cake,480,3
Customer0003733,2019/11/5,Chocolate cake,480,3
Customer0003733,2019/12/10,Chocolate cake,480,2
Customer0003733,2019/9/17,Chocolate cake,480,2
Customer0003733,2019/10/15,Chocolate cake,480,3
Customer0003733,2019/11/5,Chocolate cake,480,2
Customer0003733,2019/12/10,Chocolate cake,480,2
Customer0006673,2020/5/27,Chocolate cake,480,3
Customer0006673,2020/7/29,Chocolate cake,480,2
Customer0006673,2019/9/4,Chocolate cake,480,2
Customer0007655,2019/9/25,Chocolate cake,480,2
Customer0007655,2020/4/16,Chocolate cake,480,3
Customer0002019,2020/4/16,Chocolate cake,480,3
Customer0002019,2020/6/1,Chocolate cake,480,3
Customer0007655,2020/8/7,Chocolate cake,480,2
Customer0005398,2020/6/17,Shortcake,580,2
Customer0007991,2020/6/18,Shortcake,580,1
Customer0004241,2020/8/21,Shortcake,580,3
Customer0004241,2020/8/21,Shortcake,580,2
Customer0004241,2020/8/21,Shortcake,580,3
Customer0007991,2019/10/2,Shortcake,580,2
Customer0008200,2019/10/2,Shortcake,580,3
Customer0002911,2019/10/8,Shortcake,580,3
Customer0001089,2019/10/17,Shortcake,580,1
Customer0007991,2020/1/17,Shortcake,580,3
Customer0008200,2020/8/26,Shortcake,580,1
Customer0001089,2020/2/6,Shortcake,580,1
Customer0005398,2020/2/21,Shortcake,580,3
Customer0003733,2020/8/4,Shortcake,580,3
Customer0008467,2020/2/18,Shortcake,580,1
Customer0008507,2019/9/25,Shortcake,580,2
Customer0005398,2019/9/25,Shortcake,580,2
Customer0002019,2019/9/7,Shortcake,580,2
Customer0001597,2019/9/21,Shortcake,580,1
Customer0008507,2019/9/25,Shortcake,580,3
Customer0005398,2019/9/25,Shortcake,580,1
Customer0002911,2020/5/1,Shortcake,580,3
Customer0005654,2020/3/20,Shortcake,580,1
Customer0005654,2020/6/2,Shortcake,580,3
Customer0005654,2019/11/5,Shortcake,580,3
Customer0005654,2020/8/7,Shortcake,580,1
Customer0008746,2019/12/11,Shortcake,580,2
Customer0001340,2020/5/8,Shortcake,580,3
Customer0008770,2020/4/1,Shortcake,580,2
Customer0007991,2020/7/8,Shortcake,580,1
Customer0005398,2020/4/8,Shortcake,580,2
Customer0005398,2019/10/21,Shortcake,580,1
Customer0008200,2019/12/10,Shortcake,580,3
Customer0002408,2020/1/14,Shortcake,580,3
Customer0005398,2020/5/11,Shortcake,580,3
Customer0007655,2019/9/25,Shortcake,580,2
Customer0008507,2020/3/24,Shortcake,580,2
Customer0008507,2020/6/23,Shortcake,580,1
Customer0008200,2020/3/19,Shortcake,580,1
Customer0004241,2020/4/7,Shortcake,580,3
Customer0008507,2020/6/23,Shortcake,580,3
Customer0005398,2019/11/15,Shortcake,580,1
Customer0008507,2020/2/25,Shortcake,580,3
Customer0005398,2019/10/21,Shortcake,580,1
Customer0002911,2019/10/30,Shortcake,580,3
Customer0002911,2019/12/19,Shortcake,580,2
Customer0002911,2020/4/1,Shortcake,580,1
Customer0005398,2020/4/8,Shortcake,580,1
Customer0005398,2020/8/18,Shortcake,580,3
Customer0005398,2019/12/10,Shortcake,580,2
Customer0002408,2019/12/11,Shortcake,580,2
Customer0008746,2019/12/11,Shortcake,580,1
Customer0007655,2019/12/13,Shortcake,580,1
Customer0008507,2019/12/21,Shortcake,580,2
Customer0005398,2019/12/10,Shortcake,580,2
Customer0001089,2020/2/6,Shortcake,580,3
Customer0001089,2020/5/5,Shortcake,580,1
Customer0005398,2020/5/11,Shortcake,580,2
Customer0008200,2020/4/25,Shortcake,580,1
Customer0008200,2020/8/26,Shortcake,580,2
Customer0008200,2020/1/31,Shortcake,580,1
Customer0001089,2020/2/15,Shortcake,580,3
Customer0005398,2020/2/21,Shortcake,580,2
Customer0002408,2020/2/21,Shortcake,580,2
Customer0008467,2020/2/18,Shortcake,580,1
Customer0002911,2020/4/1,Shortcake,580,2
Customer0005398,2020/4/8,Shortcake,580,1
Customer0007655,2020/4/16,Shortcake,580,1
Customer0005463,2020/5/1,Shortcake,580,1
Customer0009967,2020/7/10,Shortcake,580,3
Customer0004045,2019/10/30,Shortcake,580,3
Customer0005398,2019/10/21,Shortcake,580,3
Customer0008200,2019/10/22,Shortcake,580,3
Customer0003733,2020/7/1,Shortcake,580,1
Customer0004045,2020/7/23,Shortcake,580,3
Customer0003733,2020/1/8,Shortcake,580,2
Customer0004241,2020/8/21,Shortcake,580,1
Customer0001597,2020/1/11,Shortcake,580,2
Customer0001597,2020/1/28,Shortcake,580,2
Customer0005398,2020/2/21,Shortcake,580,2
Customer0002911,2020/7/1,Shortcake,580,1
Customer0004045,2020/7/23,Shortcake,580,2
Customer0002911,2020/7/1,Shortcake,580,2
Customer0004045,2020/7/23,Shortcake,580,2
Customer0003733,2020/1/8,Shortcake,580,3
Customer0001089,2020/6/12,Shortcake,580,1
Customer0008200,2020/6/24,Shortcake,580,1
Customer0001340,2020/3/20,Shortcake,580,3
Customer0009967,2020/6/17,Shortcake,580,1
Customer0008467,2020/6/18,Shortcake,580,3
Customer0001340,2020/6/19,Shortcake,580,2
Customer0008507,2019/12/21,Shortcake,580,3
Customer0008507,2020/2/25,Shortcake,580,3
Customer0008507,2020/8/27,Shortcake,580,3
Customer0005398,2020/8/18,Shortcake,580,2
Customer0008200,2019/12/10,Shortcake,580,2
Customer0008200,2020/1/28,Shortcake,580,3
Customer0008200,2020/8/26,Shortcake,580,1
Customer0008200,2019/12/10,Shortcake,580,3
Customer0001340,2019/12/26,Shortcake,580,1
Customer0009967,2020/1/23,Shortcake,580,3
Customer0008200,2020/1/28,Shortcake,580,3
Customer0001340,2020/8/21,Shortcake,580,3
Customer0001340,2020/5/9,Shortcake,580,3
Customer0004241,2020/7/1,Shortcake,580,3
Customer0002408,2020/7/10,Shortcake,580,3
Customer0008746,2020/7/24,Shortcake,580,2
Customer0001089,2019/9/1,Shortcake,580,1
Customer0005654,2019/9/6,Shortcake,580,1
Customer0002019,2019/9/7,Shortcake,580,3
Customer0001597,2019/9/21,Shortcake,580,1
Customer0004045,2019/9/25,Shortcake,580,3
Customer0002408,2019/10/1,Shortcake,580,2
Customer0005463,2019/11/5,Shortcake,580,2
Customer0005463,2019/11/6,Shortcake,580,1
Customer0010672,2019/11/14,Shortcake,580,3
Customer0008200,2019/11/26,Shortcake,580,2
Customer0008467,2019/10/23,Shortcake,580,3
Customer0003733,2019/10/22,Shortcake,580,1
Customer0004760,2020/5/20,Shortcake,580,2
Customer0005398,2019/12/10,Shortcake,580,3
Customer0007991,2020/1/17,Shortcake,580,3
Customer0008507,2020/2/25,Shortcake,580,1
Customer0008507,2019/12/21,Shortcake,580,1
Customer0002911,2020/1/4,Shortcake,580,3
Customer0005398,2020/6/17,Shortcake,580,3
Customer0007655,2020/1/7,Shortcake,580,2
Customer0007655,2020/7/27,Shortcake,580,1
Customer0010865,2020/2/12,Shortcake,580,2
Customer0007655,2020/7/27,Shortcake,580,3
Customer0007655,2020/1/7,Shortcake,580,2
Customer0007655,2020/1/9,Shortcake,580,1
Customer0007655,2020/5/4,Shortcake,580,2
Customer0007655,2020/5/7,Shortcake,580,1
Customer0007655,2020/1/7,Shortcake,580,1
Customer0007655,2020/1/9,Shortcake,580,3
Customer0002019,2020/1/18,Shortcake,580,3
Customer0010865,2020/2/12,Shortcake,580,2
Customer0002019,2020/3/4,Shortcake,580,1
Customer0002019,2020/3/14,Shortcake,580,1
Customer0002019,2020/1/30,Shortcake,580,1
Customer0002019,2020/3/17,Shortcake,580,2
Customer0002019,2020/8/19,Shortcake,580,2
Customer0002019,2020/1/30,Shortcake,580,2
Customer0002019,2020/3/14,Shortcake,580,2
Customer0002019,2020/6/1,Shortcake,580,1
Customer0002019,2020/8/1,Shortcake,580,2
Customer0002019,2020/1/30,Shortcake,580,2
Customer0002019,2020/5/1,Shortcake,580,3
Customer0002019,2020/1/30,Shortcake,580,2
Customer0002019,2020/7/4,Shortcake,580,2
Customer0007655,2020/4/16,Shortcake,580,2
Customer0002019,2020/4/16,Shortcake,580,1
Customer0007655,2020/2/26,Shortcake,580,3
Customer0007655,2020/2/27,Shortcake,580,2
Customer0010672,2019/10/12,Shortcake,580,2
Customer0010865,2020/2/12,Shortcake,580,3
Customer0007655,2019/12/13,Shortcake,580,1
Customer0002019,2020/4/16,Shortcake,580,2
Customer0002019,2020/6/1,Shortcake,580,3
Customer0002019,2020/3/31,Shortcake,580,3
Customer0007655,2020/8/7,Shortcake,580,3
Customer0002019,2020/1/30,Shortcake,580,2
Customer0007655,2019/12/13,Shortcake,580,3
Customer0002019,2020/3/4,Shortcake,580,2
Customer0002019,2020/7/4,Shortcake,580,1
Customer0007655,2019/10/21,Shortcake,580,3
Customer0010672,2019/10/22,Shortcake,580,1
Customer0002019,2020/6/1,Shortcake,580,3
Customer0002019,2020/1/2,Shortcake,580,2
Customer0002019,2020/5/1,Shortcake,580,3
Customer0002019,2020/6/1,Shortcake,580,1
Customer0000247,2019/11/8,Macaroons,530,2
Customer0000247,2020/6/10,Macaroons,530,2
Customer0000247,2020/3/20,Macaroons,530,2
Customer0000247,2020/7/3,Macaroons,530,2
Customer0001350,2019/12/13,Rare cheesecake,380,1
Customer0001574,2019/12/12,cream puff,590,1
Customer0000247,2020/4/7,cream puff,590,1
Customer0000247,2020/8/7,cream puff,590,2
Customer0000247,2020/2/1,Financier,530,1
Customer0000247,2019/11/8,Financier,530,3
Customer0001350,2020/6/12,Gateau chocolat,600,2
Customer0001350,2020/3/26,Rare cheesecake,380,1
Customer0002931,2020/7/1,Rare cheesecake,380,3
Customer0001574,2020/1/24,cream puff,590,2
Customer0001574,2020/3/1,cream puff,590,1
Customer0001574,2020/7/9,cream puff,590,3
Customer0001350,2019/12/13,Eclair,420,3
Customer0001350,2020/4/24,Eclair,420,1
Customer0001350,2019/11/22,Eclair,420,2
Customer0003849,2019/12/18,Eclair,420,1
Customer0001350,2020/1/16,Eclair,420,2
Customer0001574,2020/6/12,Eclair,420,1
Customer0004095,2020/5/23,Gateau chocolat,600,1
Customer0004095,2020/5/23,Gateau chocolat,600,2
Customer0001350,2020/4/24,jelly,470,2
Customer0000247,2019/10/18,Pudding,390,3
Customer0000247,2020/5/8,Pudding,390,1
Customer0000247,2019/9/5,Pudding,390,3
Customer0003849,2020/2/5,Pudding,390,3
Customer0005851,2020/8/13,Pudding,390,1
Customer0005880,2020/4/29,Pudding,390,3
Customer0003849,2020/6/25,Apple Pie,590,3
Customer0006268,2020/5/21,Apple Pie,590,3
Customer0001350,2019/11/22,Apple Pie,590,1
Customer0006366,2019/9/11,Apple Pie,590,3
Customer0006366,2019/10/14,Apple Pie,590,1
Customer0006366,2019/11/11,Apple Pie,590,2
Customer0006366,2020/3/4,Apple Pie,590,2
Customer0006366,2020/4/13,Apple Pie,590,3
Customer0006366,2020/5/13,Apple Pie,590,1
Customer0006366,2020/6/10,Apple Pie,590,3
Customer0006366,2020/7/20,Apple Pie,590,1
Customer0006366,2020/8/19,Apple Pie,590,2
Customer0006366,2019/12/20,Apple Pie,590,1
Customer0001350,2019/9/5,Apple Pie,590,2
Customer0001574,2020/1/18,Apple Pie,590,1
Customer0006759,2019/12/21,Apple Pie,590,3
Customer0001574,2019/12/12,Apple Pie,590,1
Customer0006786,2020/1/18,Apple Pie,590,2
Customer0001574,2020/7/9,Apple Pie,590,3
Customer0005880,2019/9/26,Chocolate cake,480,3
Customer0005880,2020/3/11,Chocolate cake,480,3
Customer0005880,2020/4/29,Chocolate cake,480,1
